Spotify URI,Voter ID,Created,Points Assigned,Comment,Round ID
spotify:track:6rkAY9rk1NTFB94QxG3LJR,225u5rt6x6gyaesziy4u7dloi,2021-05-03T15:10:10Z,-1,Nunca me causou nem nunca causará ereção. A mais fraca do melhor álbum da mother monster,608dce9feaed80002a8f6ced
spotify:track:5IaR621NoOM6i5KTcuNRHM,225u5rt6x6gyaesziy4u7dloi,2021-05-03T15:10:10Z,2,"Não é minha versão favorita dessa música, mas acho que qualquer versão dela ia se encaixar bem, mesmo preferindo sendo cantada em uma voz masculina. PS: sdds The O.C.",608dce9feaed80002a8f6ced
spotify:track:53rtcMuSdcWPziGzq7NhNX,225u5rt6x6gyaesziy4u7dloi,2021-05-03T15:10:10Z,1,"Eu tô dando coração pois era obrigado a dar pra completar. Da próxima vez que escolher música antiga vamos tratar de pegar ao menos uma com qualidade boa, pois com o áudio baixo assim mesmo ela sendo boa não dá para sentir a emoção ",608dce9feaed80002a8f6ced
spotify:track:4eHbdreAnSOrDDsFfc4Fpm,225u5rt6x6gyaesziy4u7dloi,2021-05-03T15:10:10Z,-1,Clássico? Sim. Mas dada a repetição de Whitney claramente temos uma vencedora. Se você tira o grito a música mal muda,608dce9feaed80002a8f6ced
spotify:track:3KINzbRKjG9j33vLwa3eNZ,225u5rt6x6gyaesziy4u7dloi,2021-05-03T15:10:10Z,1,"Eu já enjoei dessa de tanto que ouvi nos últimos meses. E no fim o ritmo se mantém o mesmo, só tem uns gritos aí ",608dce9feaed80002a8f6ced
spotify:track:31er9IGsfFbwqy1pH4aiTP,225u5rt6x6gyaesziy4u7dloi,2021-05-03T15:10:10Z,2,,608dce9feaed80002a8f6ced
spotify:track:2vwlzO0Qp8kfEtzTsCXfyE,225u5rt6x6gyaesziy4u7dloi,2021-05-03T15:10:10Z,3,"Mixed feelings com essa música aqui. É minha favorita por gosto, mas talvez não a primeira opção para o tema",608dce9feaed80002a8f6ced
spotify:track:1y0Ptl7dOU9sB3ISlJYYpU,225u5rt6x6gyaesziy4u7dloi,2021-05-03T15:10:10Z,5,"Lea Michele, é você?????",608dce9feaed80002a8f6ced
spotify:track:0pQkyXUYyR00e1c9JV2FnB,225u5rt6x6gyaesziy4u7dloi,2021-05-03T15:10:10Z,1,Flashback feelings,608dce9feaed80002a8f6ced
spotify:track:7qvmmQMaJ9EdxeFChIyNhu,leide_mc,2021-05-07T00:44:46Z,3,,60913ec1f870f300288dedfc
spotify:track:6qn9YLKt13AGvpq9jfO8py,leide_mc,2021-05-07T00:44:46Z,1,,60913ec1f870f300288dedfc
spotify:track:6SKwQghsR8AISlxhcwyA9R,leide_mc,2021-05-07T00:44:46Z,1,,60913ec1f870f300288dedfc
spotify:track:4NeOWqHmlrGRuBvsLJC9rL,leide_mc,2021-05-07T00:44:46Z,1,,60913ec1f870f300288dedfc
spotify:track:3BYY6EvwqAIBnRZVHi1XMG,leide_mc,2021-05-07T00:44:46Z,1,,60913ec1f870f300288dedfc
spotify:track:37Q5anxoGWYdRsyeXkkNoI,leide_mc,2021-05-07T00:44:46Z,-1,,60913ec1f870f300288dedfc
spotify:track:2iuZJX9X9P0GKaE93xcPjk,leide_mc,2021-05-07T00:44:46Z,2,,60913ec1f870f300288dedfc
spotify:track:2VFTgZwiAdrADSLrUNHWt9,leide_mc,2021-05-07T00:44:46Z,-1,,60913ec1f870f300288dedfc
spotify:track:1yjY7rpaAQvKwpdUliHx0d,leide_mc,2021-05-07T00:44:46Z,2,,60913ec1f870f300288dedfc
spotify:track:1DR2KXb0UvibcLsdDGVwwt,leide_mc,2021-05-07T00:44:46Z,2,,60913ec1f870f300288dedfc
spotify:track:0TwBtDAWpkpM3srywFVOV5,leide_mc,2021-05-07T00:44:46Z,2,,60913ec1f870f300288dedfc
spotify:track:7qvmmQMaJ9EdxeFChIyNhu,225u5rt6x6gyaesziy4u7dloi,2021-05-06T21:42:06Z,0,"A qualidade tá meio ruim e mereceria coco por isso, mas vai ficar neutra pois gosto de Bethinha",60913ec1f870f300288dedfc
spotify:track:6qn9YLKt13AGvpq9jfO8py,225u5rt6x6gyaesziy4u7dloi,2021-05-06T21:42:06Z,1,Mixed Feelings,60913ec1f870f300288dedfc
spotify:track:4NeOWqHmlrGRuBvsLJC9rL,225u5rt6x6gyaesziy4u7dloi,2021-05-06T21:42:06Z,-1,"Desculpa, é apenas por afinidade",60913ec1f870f300288dedfc
spotify:track:3BYY6EvwqAIBnRZVHi1XMG,225u5rt6x6gyaesziy4u7dloi,2021-05-06T21:42:06Z,1,Entregou bem para o tema,60913ec1f870f300288dedfc
spotify:track:37Q5anxoGWYdRsyeXkkNoI,225u5rt6x6gyaesziy4u7dloi,2021-05-06T21:42:06Z,1,Tem um cheiro da série da Supernatural. Eu amo esse clássico. ,60913ec1f870f300288dedfc
spotify:track:2iuZJX9X9P0GKaE93xcPjk,225u5rt6x6gyaesziy4u7dloi,2021-05-06T21:42:06Z,-1,"Rui Celso, se você quer tanto isso no seu casamento pode ter certeza que nunca teremos uma festa de casamento.",60913ec1f870f300288dedfc
spotify:track:2WfaOiMkCvy7F5fcp2zZ8L,225u5rt6x6gyaesziy4u7dloi,2021-05-06T21:42:06Z,1,Um coração apenas pois me lembra Drag Race,60913ec1f870f300288dedfc
spotify:track:2VFTgZwiAdrADSLrUNHWt9,225u5rt6x6gyaesziy4u7dloi,2021-05-06T21:42:06Z,2,Estou rindo mas imaginando QUE DELICIA dançar num casamento,60913ec1f870f300288dedfc
spotify:track:1yjY7rpaAQvKwpdUliHx0d,225u5rt6x6gyaesziy4u7dloi,2021-05-06T21:42:06Z,1,"Estou dando corações pq sei que vocês dão hate em Paramore de graça, mesmo nem achando essa uma das melhores músicas. Acho fofa.",60913ec1f870f300288dedfc
spotify:track:1DR2KXb0UvibcLsdDGVwwt,225u5rt6x6gyaesziy4u7dloi,2021-05-06T21:42:06Z,5,"Essa música é uma das minhas favoritas da vida. Se desse para dar 15 corações, daria.",60913ec1f870f300288dedfc
spotify:track:0TwBtDAWpkpM3srywFVOV5,225u5rt6x6gyaesziy4u7dloi,2021-05-06T21:42:06Z,3,Pensei depois em colocá-la. Achei uma ótima opção ,60913ec1f870f300288dedfc
spotify:track:7qvmmQMaJ9EdxeFChIyNhu,zjyemjcg33i8ho5sj0ofmi8j4,2021-05-06T21:41:09Z,-1,,60913ec1f870f300288dedfc
spotify:track:6qn9YLKt13AGvpq9jfO8py,zjyemjcg33i8ho5sj0ofmi8j4,2021-05-06T21:41:09Z,3,,60913ec1f870f300288dedfc
spotify:track:6SKwQghsR8AISlxhcwyA9R,zjyemjcg33i8ho5sj0ofmi8j4,2021-05-06T21:41:09Z,4,,60913ec1f870f300288dedfc
spotify:track:2VFTgZwiAdrADSLrUNHWt9,zjyemjcg33i8ho5sj0ofmi8j4,2021-05-06T21:41:09Z,-1,,60913ec1f870f300288dedfc
spotify:track:1yjY7rpaAQvKwpdUliHx0d,zjyemjcg33i8ho5sj0ofmi8j4,2021-05-06T21:41:09Z,5,A melhor música do álbum ,60913ec1f870f300288dedfc
spotify:track:1DR2KXb0UvibcLsdDGVwwt,zjyemjcg33i8ho5sj0ofmi8j4,2021-05-06T21:41:09Z,2,,60913ec1f870f300288dedfc
spotify:track:0TwBtDAWpkpM3srywFVOV5,zjyemjcg33i8ho5sj0ofmi8j4,2021-05-06T21:41:09Z,1,"Acho que fiquei um pouco confuso, mas okay",60913ec1f870f300288dedfc
spotify:track:6qn9YLKt13AGvpq9jfO8py,bsf19p2sjsugrfay2ziuj8gyt,2021-05-06T20:32:42Z,3,"Alternativa/Animada? E como. Prevendo uma abertura de pista de dança com ela.  Tocaria no meu casamento? Se esse fenômeno da natureza um dia acontecer, vai tocar 2.  Meta de relacionamento? Certamente. Lenta ou clichê?Não mesmo ",60913ec1f870f300288dedfc
spotify:track:6SKwQghsR8AISlxhcwyA9R,bsf19p2sjsugrfay2ziuj8gyt,2021-05-06T20:32:42Z,3,Alternativa/Animada? Sim Tocaria no meu casamento? Ah 😍Meta de relacionamento? Sim. Lenta ou clichê?Não mesmo ,60913ec1f870f300288dedfc
spotify:track:4NeOWqHmlrGRuBvsLJC9rL,bsf19p2sjsugrfay2ziuj8gyt,2021-05-06T20:32:42Z,4,"Alternativa/Animada? E como. Tocaria no meu casamento? Se esse fenômeno da natureza um dia acontecer, vai tocar.  Meta de relacionamento? Com o Justin ? Certamente. Lenta ou clichê?Não mesmo ",60913ec1f870f300288dedfc
spotify:track:3BYY6EvwqAIBnRZVHi1XMG,bsf19p2sjsugrfay2ziuj8gyt,2021-05-06T20:32:42Z,-1,Alternativa/Animada? Não é animada não Tocaria no meu casamento? Não  Meta de relacionamento? Com moderação Lenta ou clichê? Lentinha ,60913ec1f870f300288dedfc
spotify:track:37Q5anxoGWYdRsyeXkkNoI,bsf19p2sjsugrfay2ziuj8gyt,2021-05-06T20:32:42Z,0,Alternativa/Animada? Mais ou menos. Tocaria no meu casamento? Num sei Meta de relacionamento? Na dúvida Lenta ou clichê? Não muito ,60913ec1f870f300288dedfc
spotify:track:2iuZJX9X9P0GKaE93xcPjk,bsf19p2sjsugrfay2ziuj8gyt,2021-05-06T20:32:42Z,-1,Alternativa/Animada? Nem tanto  Tocaria no meu casamento? Acho que não pq eu queira mas por estar na playlist do dj Meta de relacionamento? Sei não hein. Lenta ou clichê? Sim,60913ec1f870f300288dedfc
spotify:track:2WfaOiMkCvy7F5fcp2zZ8L,bsf19p2sjsugrfay2ziuj8gyt,2021-05-06T20:32:42Z,1,Alternativa/Animada? Sim Tocaria no meu casamento? Sim Meta de relacionamento? Confusa Lenta ou clichê? Não ,60913ec1f870f300288dedfc
spotify:track:2VFTgZwiAdrADSLrUNHWt9,bsf19p2sjsugrfay2ziuj8gyt,2021-05-06T20:32:42Z,1,Alternativa/Animada? Sim Tocaria no meu casamento? Sim Meta de relacionamento? Não Lenta ou clichê? Não ,60913ec1f870f300288dedfc
spotify:track:1yjY7rpaAQvKwpdUliHx0d,bsf19p2sjsugrfay2ziuj8gyt,2021-05-06T20:32:42Z,1,Alternativa/Animada? Sim Tocaria no meu casamento? Não Meta de relacionamento? Sim Lenta ou clichê? Não,60913ec1f870f300288dedfc
spotify:track:1DR2KXb0UvibcLsdDGVwwt,bsf19p2sjsugrfay2ziuj8gyt,2021-05-06T20:32:42Z,0,Alternativa/Animada? Mahonenos Tocaria no meu casamento? Não Meta de relacionamento? Nah  Lenta ou clichê? hum...,60913ec1f870f300288dedfc
spotify:track:0TwBtDAWpkpM3srywFVOV5,bsf19p2sjsugrfay2ziuj8gyt,2021-05-06T20:32:42Z,2,Alternativa/Animada? Sim Tocaria no meu casamento? SimMeta de relacionamento? Num sei  Lenta ou clichê? não ,60913ec1f870f300288dedfc
spotify:track:7qvmmQMaJ9EdxeFChIyNhu,r_rob,2021-05-06T19:48:45Z,5,,60913ec1f870f300288dedfc
spotify:track:6SKwQghsR8AISlxhcwyA9R,r_rob,2021-05-06T19:48:45Z,1,,60913ec1f870f300288dedfc
spotify:track:3BYY6EvwqAIBnRZVHi1XMG,r_rob,2021-05-06T19:48:45Z,2,,60913ec1f870f300288dedfc
spotify:track:37Q5anxoGWYdRsyeXkkNoI,r_rob,2021-05-06T19:48:45Z,2,,60913ec1f870f300288dedfc
spotify:track:2iuZJX9X9P0GKaE93xcPjk,r_rob,2021-05-06T19:48:45Z,-1,,60913ec1f870f300288dedfc
spotify:track:2VFTgZwiAdrADSLrUNHWt9,r_rob,2021-05-06T19:48:45Z,5,,60913ec1f870f300288dedfc
spotify:track:1yjY7rpaAQvKwpdUliHx0d,r_rob,2021-05-06T19:48:45Z,-1,,60913ec1f870f300288dedfc
spotify:track:7qvmmQMaJ9EdxeFChIyNhu,matheusfernal,2021-05-06T18:32:26Z,3,Parabéns por ser o diferencial da playlist.,60913ec1f870f300288dedfc
spotify:track:6qn9YLKt13AGvpq9jfO8py,matheusfernal,2021-05-06T18:32:26Z,1,Boa,60913ec1f870f300288dedfc
spotify:track:6SKwQghsR8AISlxhcwyA9R,matheusfernal,2021-05-06T18:32:26Z,2,Boa! Não vou tirar ponto por ser clichê pq não sou obrigado.,60913ec1f870f300288dedfc
spotify:track:4NeOWqHmlrGRuBvsLJC9rL,matheusfernal,2021-05-06T18:32:26Z,-1,"Achei chata, queria pular (mas ouvi toda)",60913ec1f870f300288dedfc
spotify:track:37Q5anxoGWYdRsyeXkkNoI,matheusfernal,2021-05-06T18:32:26Z,4,"Eu não lembrava que gostava tanto dessa música. Quem é Belinda Carlisle, a propósito?",60913ec1f870f300288dedfc
spotify:track:2iuZJX9X9P0GKaE93xcPjk,matheusfernal,2021-05-06T18:32:26Z,2,Saudades quando Maroon 5 era bom. Talvez essa tenha sido a última que gostei,60913ec1f870f300288dedfc
spotify:track:2WfaOiMkCvy7F5fcp2zZ8L,matheusfernal,2021-05-06T18:32:26Z,1,Eu amo essa música mas o relacionamento dela eh meio esquisito então só vou dar 1 coração,60913ec1f870f300288dedfc
spotify:track:2VFTgZwiAdrADSLrUNHWt9,matheusfernal,2021-05-06T18:32:26Z,-1,Eu já aceitei essa música (não significa que gostei) naquela liga live. Agora chega,60913ec1f870f300288dedfc
spotify:track:1yjY7rpaAQvKwpdUliHx0d,matheusfernal,2021-05-06T18:32:26Z,0,Não fedeu nem cheirou,60913ec1f870f300288dedfc
spotify:track:1DR2KXb0UvibcLsdDGVwwt,matheusfernal,2021-05-06T18:32:26Z,2,"Gosto muito desse album, essa não é das melhores mas cumpre o requisito",60913ec1f870f300288dedfc
spotify:track:0TwBtDAWpkpM3srywFVOV5,matheusfernal,2021-05-06T18:32:26Z,0,enjoei.com,60913ec1f870f300288dedfc
spotify:track:7qvmmQMaJ9EdxeFChIyNhu,12170704468,2021-05-06T17:55:29Z,5,A madrinha salvando a playlist! ❤️,60913ec1f870f300288dedfc
spotify:track:6SKwQghsR8AISlxhcwyA9R,12170704468,2021-05-06T17:55:29Z,3,Adoro a música. ,60913ec1f870f300288dedfc
spotify:track:4NeOWqHmlrGRuBvsLJC9rL,12170704468,2021-05-06T17:55:29Z,3,Se encaixa facilmente na MINHA playlist casamento,60913ec1f870f300288dedfc
spotify:track:3BYY6EvwqAIBnRZVHi1XMG,12170704468,2021-05-06T17:55:29Z,1,Acho q conheço essa música em outra versão,60913ec1f870f300288dedfc
spotify:track:2iuZJX9X9P0GKaE93xcPjk,12170704468,2021-05-06T17:55:29Z,1,"Sugestiva pelo clipe, mas não acho q a letra tenha a ver com casamento",60913ec1f870f300288dedfc
spotify:track:2WfaOiMkCvy7F5fcp2zZ8L,12170704468,2021-05-06T17:55:29Z,1,,60913ec1f870f300288dedfc
spotify:track:2VFTgZwiAdrADSLrUNHWt9,12170704468,2021-05-06T17:55:29Z,0,Gostaria q essa música fosse usada outra vez em outro contexto.,60913ec1f870f300288dedfc
spotify:track:1yjY7rpaAQvKwpdUliHx0d,12170704468,2021-05-06T17:55:29Z,-1,Não tocaria no MEU casamento,60913ec1f870f300288dedfc
spotify:track:1DR2KXb0UvibcLsdDGVwwt,12170704468,2021-05-06T17:55:29Z,1,,60913ec1f870f300288dedfc
spotify:track:0TwBtDAWpkpM3srywFVOV5,12170704468,2021-05-06T17:55:29Z,-1,"Apesar de estar em várias playlists de casamento, nao acho q se encaixe no te",60913ec1f870f300288dedfc
spotify:track:7qvmmQMaJ9EdxeFChIyNhu,miss.pahia,2021-05-06T11:50:18Z,4,"Gostei que colocaram uma música brasileira, e atende a todos os requisitos (principalmente fugir do clichê)! Já visualizei os tiozões bêbados bailando essa.",60913ec1f870f300288dedfc
spotify:track:6qn9YLKt13AGvpq9jfO8py,miss.pahia,2021-05-06T11:50:18Z,2,,60913ec1f870f300288dedfc
spotify:track:6SKwQghsR8AISlxhcwyA9R,miss.pahia,2021-05-06T11:50:18Z,0,Não se encaixa na categoria por ser demasiado clichê.,60913ec1f870f300288dedfc
spotify:track:4NeOWqHmlrGRuBvsLJC9rL,miss.pahia,2021-05-06T11:50:18Z,2,,60913ec1f870f300288dedfc
spotify:track:3BYY6EvwqAIBnRZVHi1XMG,miss.pahia,2021-05-06T11:50:18Z,1,"Hoje vou ser aquela chata do ""prefiro outra versão"". Pois bem, prefiro a versão do Simple Plan!! Me julguem (risos), mas é beeeeeem mais animada que essa aí. Obs: nada contra, eu gosto do Mark Ronson.",60913ec1f870f300288dedfc
spotify:track:37Q5anxoGWYdRsyeXkkNoI,miss.pahia,2021-05-06T11:50:18Z,2,,60913ec1f870f300288dedfc
spotify:track:2iuZJX9X9P0GKaE93xcPjk,miss.pahia,2021-05-06T11:50:18Z,1,,60913ec1f870f300288dedfc
spotify:track:2WfaOiMkCvy7F5fcp2zZ8L,miss.pahia,2021-05-06T11:50:18Z,1,,60913ec1f870f300288dedfc
spotify:track:2VFTgZwiAdrADSLrUNHWt9,miss.pahia,2021-05-06T11:50:18Z,-1,"Essa não é bem pro casamento, mas pra despedida de solteiro/a talvez. ",60913ec1f870f300288dedfc
spotify:track:1yjY7rpaAQvKwpdUliHx0d,miss.pahia,2021-05-06T11:50:18Z,2,,60913ec1f870f300288dedfc
spotify:track:1DR2KXb0UvibcLsdDGVwwt,miss.pahia,2021-05-06T11:50:18Z,-1,"Vamos lá, pensando na letra. Não a considero adequada pra um casamento, já que aborda um amor platônico... ",60913ec1f870f300288dedfc
spotify:track:7qvmmQMaJ9EdxeFChIyNhu,12146171815,2021-05-06T03:01:44Z,-1,"desculpa, não dá kkkkk",60913ec1f870f300288dedfc
spotify:track:6qn9YLKt13AGvpq9jfO8py,12146171815,2021-05-06T03:01:44Z,1,Amo,60913ec1f870f300288dedfc
spotify:track:6SKwQghsR8AISlxhcwyA9R,12146171815,2021-05-06T03:01:44Z,1,"Apesar de muito clichê, é ótima",60913ec1f870f300288dedfc
spotify:track:4NeOWqHmlrGRuBvsLJC9rL,12146171815,2021-05-06T03:01:44Z,2,Tudoooooo,60913ec1f870f300288dedfc
spotify:track:3BYY6EvwqAIBnRZVHi1XMG,12146171815,2021-05-06T03:01:44Z,1,"Boa, mas acho q já ouvi versões melhores dessa música",60913ec1f870f300288dedfc
spotify:track:2iuZJX9X9P0GKaE93xcPjk,12146171815,2021-05-06T03:01:44Z,1,Essa é total casamentos hahahah,60913ec1f870f300288dedfc
spotify:track:2WfaOiMkCvy7F5fcp2zZ8L,12146171815,2021-05-06T03:01:44Z,2,,60913ec1f870f300288dedfc
spotify:track:2VFTgZwiAdrADSLrUNHWt9,12146171815,2021-05-06T03:01:44Z,-1,"apesar do tema ser ""meta de relacionamento""... achei um pouco forçado",60913ec1f870f300288dedfc
spotify:track:1yjY7rpaAQvKwpdUliHx0d,12146171815,2021-05-06T03:01:44Z,3,Essa é maravilhosa e meta total de relacionamento! ,60913ec1f870f300288dedfc
spotify:track:1DR2KXb0UvibcLsdDGVwwt,12146171815,2021-05-06T03:01:44Z,3,"Que música fofa, não conhecia",60913ec1f870f300288dedfc
spotify:track:0TwBtDAWpkpM3srywFVOV5,12146171815,2021-05-06T03:01:44Z,1,"Pela letra vale, mas não me passou muito uma vibe casamento... ",60913ec1f870f300288dedfc
spotify:track:7qvmmQMaJ9EdxeFChIyNhu,22mfwjofcaij3ecw3rmdvqs3y,2021-05-06T02:10:39Z,4,"Olha, eu amei essa música (já conhecia) e super imaginei ela tocando num casamento representando o sentimento das pessoas. Acho que é a primeira vez que dou tantas estrelas pra uma música assim, mas mereceu, e respeitando TOTALMENTE a categoria proposta.",60913ec1f870f300288dedfc
spotify:track:6qn9YLKt13AGvpq9jfO8py,22mfwjofcaij3ecw3rmdvqs3y,2021-05-06T02:10:39Z,2,"Gosto, mas por algum motivo 2 é meu limite de corações pra essa música. Acho que já é clichê.",60913ec1f870f300288dedfc
spotify:track:6SKwQghsR8AISlxhcwyA9R,22mfwjofcaij3ecw3rmdvqs3y,2021-05-06T02:10:39Z,1,"Ouvi e não foi tão absurdo como imaginei, então ganha um coração, até pq tá sobrando RISOS",60913ec1f870f300288dedfc
spotify:track:4NeOWqHmlrGRuBvsLJC9rL,22mfwjofcaij3ecw3rmdvqs3y,2021-05-06T02:10:39Z,1,Um coração pq tá sobrando. Tô seriamente considerando diminuir o número deles...,60913ec1f870f300288dedfc
spotify:track:3BYY6EvwqAIBnRZVHi1XMG,22mfwjofcaij3ecw3rmdvqs3y,2021-05-06T02:10:39Z,0,"Só consigo lembrar de trocentos comerciais com essa música, e todos os casamentos possíveis foram abafados. E plmdds, que final chato e repetitivo! Só não leva cocô pq não tenho mais.",60913ec1f870f300288dedfc
spotify:track:37Q5anxoGWYdRsyeXkkNoI,22mfwjofcaij3ecw3rmdvqs3y,2021-05-06T02:10:39Z,2,"Não lembrava da música pelo tema, aí ouvi e lembrei, perfeita! <3",60913ec1f870f300288dedfc
spotify:track:2iuZJX9X9P0GKaE93xcPjk,22mfwjofcaij3ecw3rmdvqs3y,2021-05-06T02:10:39Z,2,"Clichê, mas tudo a ver",60913ec1f870f300288dedfc
spotify:track:2WfaOiMkCvy7F5fcp2zZ8L,22mfwjofcaij3ecw3rmdvqs3y,2021-05-06T02:10:39Z,0,Música repetida de outra rodada e pq não entendi muito bem a conexão com o tema.,60913ec1f870f300288dedfc
spotify:track:2VFTgZwiAdrADSLrUNHWt9,22mfwjofcaij3ecw3rmdvqs3y,2021-05-06T02:10:39Z,-1,Me abstenho de qualquer comentário justificando o cocô por não ser nem um pouco necessário.,60913ec1f870f300288dedfc
spotify:track:1DR2KXb0UvibcLsdDGVwwt,22mfwjofcaij3ecw3rmdvqs3y,2021-05-06T02:10:39Z,-1,QUE,60913ec1f870f300288dedfc
spotify:track:0TwBtDAWpkpM3srywFVOV5,22mfwjofcaij3ecw3rmdvqs3y,2021-05-06T02:10:39Z,3,"Tudo a ver, amei",60913ec1f870f300288dedfc
spotify:track:7qvmmQMaJ9EdxeFChIyNhu,22evpvr2cw66zzkzvdaq2hxny,2021-05-06T00:01:41Z,0,"Olha, tem uma pontada aí de dependência emocional. Se eu tivesse um terceiro cocô, estaria aqui.",60913ec1f870f300288dedfc
spotify:track:6qn9YLKt13AGvpq9jfO8py,22evpvr2cw66zzkzvdaq2hxny,2021-05-06T00:01:41Z,4,"Olha como cantar sobre monogamia pode ser bonitinho, se fizer direito.",60913ec1f870f300288dedfc
spotify:track:6SKwQghsR8AISlxhcwyA9R,22evpvr2cw66zzkzvdaq2hxny,2021-05-06T00:01:41Z,1,"Música sobre ser completamente irresponsável, mas honesto. Honestidade e realismo são apreciados aqui.",60913ec1f870f300288dedfc
spotify:track:4NeOWqHmlrGRuBvsLJC9rL,22evpvr2cw66zzkzvdaq2hxny,2021-05-06T00:01:41Z,0,"Chegou perto de ser dependente, mas não foi.",60913ec1f870f300288dedfc
spotify:track:3BYY6EvwqAIBnRZVHi1XMG,22evpvr2cw66zzkzvdaq2hxny,2021-05-06T00:01:41Z,-1,"Olha mais gente na vibe dependência emocional, aí. Tirou o cocô que tava em outra música, até.",60913ec1f870f300288dedfc
spotify:track:37Q5anxoGWYdRsyeXkkNoI,22evpvr2cw66zzkzvdaq2hxny,2021-05-06T00:01:41Z,4,Tá aí um jeito de dizer que a pessoa é super especial sem ser completamente dependente.,60913ec1f870f300288dedfc
spotify:track:2iuZJX9X9P0GKaE93xcPjk,22evpvr2cw66zzkzvdaq2hxny,2021-05-06T00:01:41Z,-1,"Falta de independência total, com ciúmes de brinde. Cocô instantâneo.",60913ec1f870f300288dedfc
spotify:track:2WfaOiMkCvy7F5fcp2zZ8L,22evpvr2cw66zzkzvdaq2hxny,2021-05-06T00:01:41Z,3,A música é boa e parece um relacionamento honesto.,60913ec1f870f300288dedfc
spotify:track:1yjY7rpaAQvKwpdUliHx0d,22evpvr2cw66zzkzvdaq2hxny,2021-05-06T00:01:41Z,3,"Parece um relacionamento saudável e fofinho, inclusive.",60913ec1f870f300288dedfc
spotify:track:1DR2KXb0UvibcLsdDGVwwt,22evpvr2cw66zzkzvdaq2hxny,2021-05-06T00:01:41Z,0,"Gente que não sabe lidar com os próprios sentimentos, mas pelo menos é honesta sobre isso.",60913ec1f870f300288dedfc
spotify:track:0TwBtDAWpkpM3srywFVOV5,22evpvr2cw66zzkzvdaq2hxny,2021-05-06T00:01:41Z,0,"Gente obsecada. Se eu tivesse um quarto cocô, estaria aqui.",60913ec1f870f300288dedfc
spotify:track:7qvmmQMaJ9EdxeFChIyNhu,fctaboada,2021-05-05T23:54:09Z,3,"Adoro Beth, adoro samba em casamento, a letra é ótima também 👍",60913ec1f870f300288dedfc
spotify:track:6qn9YLKt13AGvpq9jfO8py,fctaboada,2021-05-05T23:54:09Z,5,Aaaaaaaaa maravilhosa. A 5 corações da rodada.,60913ec1f870f300288dedfc
spotify:track:6SKwQghsR8AISlxhcwyA9R,fctaboada,2021-05-05T23:54:09Z,1,"""Clássica""!",60913ec1f870f300288dedfc
spotify:track:3BYY6EvwqAIBnRZVHi1XMG,fctaboada,2021-05-05T23:54:09Z,0,Não curti essa versão não. Desculpe. Só não ganha coco pelo Mark Ransom.,60913ec1f870f300288dedfc
spotify:track:37Q5anxoGWYdRsyeXkkNoI,fctaboada,2021-05-05T23:54:09Z,2,A música é legal e tem no episódio maravilhoso de Black Mirror ❤️,60913ec1f870f300288dedfc
spotify:track:2iuZJX9X9P0GKaE93xcPjk,fctaboada,2021-05-05T23:54:09Z,2,"Tem vibe casamento. Acho que até o clipe é em casamento, acho ",60913ec1f870f300288dedfc
spotify:track:2WfaOiMkCvy7F5fcp2zZ8L,fctaboada,2021-05-05T23:54:09Z,-1,"É ok... Sei lá, não me pegou na playlist.",60913ec1f870f300288dedfc
spotify:track:2VFTgZwiAdrADSLrUNHWt9,fctaboada,2021-05-05T23:54:09Z,-1,Não curti essa não.,60913ec1f870f300288dedfc
spotify:track:1yjY7rpaAQvKwpdUliHx0d,fctaboada,2021-05-05T23:54:09Z,0,"Foi Rui ou Eric? É o casamento deles né... Não fiquei na vibe, sorry ",60913ec1f870f300288dedfc
spotify:track:1DR2KXb0UvibcLsdDGVwwt,fctaboada,2021-05-05T23:54:09Z,1,"Curti a música, mas não na vibe casamento ",60913ec1f870f300288dedfc
spotify:track:0TwBtDAWpkpM3srywFVOV5,fctaboada,2021-05-05T23:54:09Z,1,"Eu pensei em colocar, ganha um coração por isso risos",60913ec1f870f300288dedfc
spotify:track:7F25roCtYi55JouckaayPC,12126302646,2021-05-10T15:02:09Z,1,,609539ce705d960025abf345
spotify:track:75zMKn5euxQdlkZgu4P42J,12126302646,2021-05-10T15:02:09Z,1,,609539ce705d960025abf345
spotify:track:6HHtTXPyBTJsLQT0y3afnm,12126302646,2021-05-10T15:02:09Z,-1,,609539ce705d960025abf345
spotify:track:5AOiTHljucQ0deCnlWbn9J,12126302646,2021-05-10T15:02:09Z,1,,609539ce705d960025abf345
spotify:track:4yDLW1kpgN7RGa6wCtxlL8,12126302646,2021-05-10T15:02:09Z,1,,609539ce705d960025abf345
spotify:track:4uhSo9cVBVpdDCNxf4MBaP,12126302646,2021-05-10T15:02:09Z,1,,609539ce705d960025abf345
spotify:track:4jfgUvR8H7QXpVCX87gO1Z,12126302646,2021-05-10T15:02:09Z,1,,609539ce705d960025abf345
spotify:track:4eLGLrUxi7A525Ud5eQcY0,12126302646,2021-05-10T15:02:09Z,4,,609539ce705d960025abf345
spotify:track:4PhQnSpfaGNkzp03AqW5E5,12126302646,2021-05-10T15:02:09Z,-1,,609539ce705d960025abf345
spotify:track:4P76CEIXrrWT2cgS1YrTMr,12126302646,2021-05-10T15:02:09Z,1,,609539ce705d960025abf345
spotify:track:3w3y8KPTfNeOKPiqUTakBh,12126302646,2021-05-10T15:02:09Z,1,,609539ce705d960025abf345
